# I20180835 #229 CV with XRD
# Potential / V, Current Density / mA/cm^2, Strain ip / %, Strain oop / %, d ip / nm, d oop / nm, Intensity (area ip)
3.664843750000000289e-01 -2.992187500000000056e-02 -9.019794130025182710e-02 4.301860905556287307e-01 1.944337539568590856e+01 1.478663202138977262e+01 1.216368379326501943e-02
3.713281250000000089e-01 -3.132812499999999833e-02 -8.945937702182771289e-02 4.329614331987086118e-01 1.939314479230532484e+01 1.479736448383650504e+01 1.196155582058461807e-02
3.668750000000000067e-01 -3.109374999999999986e-02 -9.127520676416311929e-02 4.308848654304808790e-01 1.938541778193422971e+01 1.491424839498921351e+01 1.215174170273021145e-02
3.789062500000000000e-01 -3.343750000000000194e-02 -9.163559101914575677e-02 4.300770575266010809e-01 1.947975082635801058e+01 1.481450470932819741e+01 1.205505652370292453e-02
3.865625000000000311e-01 -3.507812500000000167e-02 -9.039623925886086653e-02 4.302333766436294837e-01 1.939012862153877492e+01 1.481208071864661591e+01 1.199617941860185721e-02
3.942968749999999911e-01 -3.210937500000000250e-02 -9.256573101241727386e-02 4.277531358960029451e-01 1.945126369179598669e+01 1.483605668943541822e+01 1.191573739857344251e-02
4.049218749999999867e-01 -3.507812500000000167e-02 -8.962979812527915868e-02 4.195250250346838072e-01 1.940347850281330366e+01 1.493856571531539323e+01 1.229914316565683223e-02
4.099218749999999911e-01 -3.445312500000000111e-02 -9.009833136724987313e-02 4.247411171040438305e-01 1.947071959282335030e+01 1.490331769801842654e+01 1.227422425858870104e-02
4.178906250000000155e-01 -3.554687499999999861e-02 -9.238524797963165724e-02 4.196079453136825066e-01 1.942134972835065199e+01 1.472174428295780224e+01 1.228618402643350503e-02
4.213281249999999978e-01 -3.429687499999999750e-02 -8.838149172951670351e-02 4.103472229943117000e-01 1.945707040883800687e+01 1.484104195244807300e+01 1.216362363015603687e-02
4.343750000000000111e-01 -3.601562500000000250e-02 -9.019362139746078810e-02 4.190013121845304056e-01 1.943112166493085269e+01 1.481113652775069234e+01 1.219811751462891031e-02
4.571875000000000244e-01 -3.742187500000000028e-02 -9.284879637362353222e-02 4.178417742712214888e-01 1.952193641107464117e+01 1.479053092315659690e+01 1.251426275823621682e-02
4.551562499999999845e-01 -3.734375000000000194e-02 -8.962683968738449636e-02 4.152115669060485459e-01 1.947840261273972828e+01 1.482387963956291799e+01 1.215891030453651253e-02
4.581250000000000044e-01 -3.546875000000000028e-02 -9.358333860891576705e-02 4.094294358172989590e-01 1.933558304273176276e+01 1.479985317112811138e+01 1.228710648506720592e-02
4.658593750000000200e-01 -3.960937500000000222e-02 -9.306575754993717808e-02 4.073660256690869730e-01 1.945273318639571158e+01 1.479268417721339368e+01 1.218897691413320383e-02
4.778125000000000289e-01 -3.687499999999999806e-02 -9.458242845029607437e-02 4.073398716881726500e-01 1.941204147229909438e+01 1.473224043878150091e+01 1.233906328189319015e-02
