# I20180835 #231 CV with XRD
# Potential / V, Current Density / mA/cm^2, Strain ip / %, Strain oop / %, d ip / nm, d oop / nm, Intensity (area ip)
6.863281250000000666e-01 -2.734375000000000000e-02 -1.263451818102945268e-01 3.606434776008526910e-01 1.938561185921399499e+01 1.458374490750177443e+01 1.050137607931778648e-02
6.844531249999999956e-01 -2.804687499999999889e-02 -1.215842901190478109e-01 3.559192402593058802e-01 1.941521893268044607e+01 1.452584326006073923e+01 1.021183836188929543e-02
6.959374999999999867e-01 -3.101562500000000153e-02 -1.219089200530487638e-01 3.644463370369832589e-01 1.944213898627052117e+01 1.457835681184035792e+01 1.051550834144952817e-02
6.992968750000000400e-01 -3.085937500000000139e-02 -1.191508223134407629e-01 3.545427510369014712e-01 1.928552503130936202e+01 1.456649360586015085e+01 1.019111383659733645e-02
7.046093749999999822e-01 -3.117187500000000167e-02 -1.187152333673058280e-01 3.569886085503792827e-01 1.931309656287773180e+01 1.451837222313383968e+01 1.035367383510418099e-02
7.184375000000000622e-01 -3.132812499999999833e-02 -1.178953502767310368e-01 3.540832419280270926e-01 1.931784812847620714e+01 1.466224928378724535e+01 1.064620393335946776e-02
7.223437500000000622e-01 -2.968750000000000208e-02 -1.197757273549204804e-01 3.567736521977282749e-01 1.933948526299963433e+01 1.458464325648527549e+01 1.041619357874779862e-02
7.249999999999999778e-01 -3.210937500000000250e-02 -1.158955532002625688e-01 3.505091935633641853e-01 1.920031298496939343e+01 1.453090019801249788e+01 1.019843141836949442e-02
7.493750000000000133e-01 -3.304687500000000333e-02 -1.159073266177035322e-01 3.509842284089348396e-01 1.940471578643895967e+01 1.456232033020954475e+01 1.032253421248346958e-02
7.448437500000000266e-01 -3.148437500000000194e-02 -1.180068975963566302e-01 3.449674240893374488e-01 1.934023328312782652e+01 1.445785860929118982e+01 1.016642228179026955e-02
7.619531250000000089e-01 -3.359374999999999861e-02 -1.167040927495643921e-01 3.429223370913003777e-01 1.933014088016487975e+01 1.453097065313225578e+01 1.032188415823770931e-02
7.643750000000000266e-01 -3.132812499999999833e-02 -1.170554262905243448e-01 3.487026250866387400e-01 1.938101620007097381e+01 1.455480231160229643e+01 1.023778751238842329e-02
7.777343749999999778e-01 -3.351562500000000028e-02 -1.179498831865632980e-01 3.413801831709806223e-01 1.940985529594945902e+01 1.453933227446439602e+01 1.045982123793129902e-02
7.796874999999999778e-01 -3.312500000000000167e-02 -1.194792107967690420e-01 3.406673120253778109e-01 1.939050145843099315e+01 1.452355948012303877e+01 1.039383482837880068e-02
7.940625000000000044e-01 -3.335937500000000361e-02 -1.167310612908312173e-01 3.371620681281273235e-01 1.929669668347673550e+01 1.447999740391205492e+01 1.028521308023038622e-02
8.021875000000000533e-01 -3.679687499999999972e-02 -1.182119503655987280e-01 3.270879890025391035e-01 1.937142857535770446e+01 1.458609857101038187e+01 1.012349751431078013e-02
8.053906250000000266e-01 -3.695312500000000333e-02 -1.140018294377154184e-01 3.274212608958881887e-01 1.935585351339634741e+01 1.450783871186696139e+01 1.021615366085950639e-02
