# I20180835 #221 CV with XRD
# Potential / V, Current Density / mA/cm^2, Strain ip / %, Strain oop / %, d ip / nm, d oop / nm, Intensity (area ip)
5.648437499999999778e-01 -2.906250000000000153e-02 -7.419429649583308972e-02 4.173814054176716581e-01 1.939333623160738185e+01 1.477977971639795030e+01 1.186434857809786150e-02
5.671093750000000266e-01 -2.945312500000000014e-02 -8.130319383026218816e-02 4.181845146487894738e-01 1.936094728798347830e+01 1.479831045084835850e+01 1.179764172569579446e-02
5.672656249999999956e-01 -2.984375000000000222e-02 -8.192686038326346676e-02 4.201991974972507649e-01 1.922564055321233667e+01 1.479590244093417617e+01 1.155379871342826666e-02
5.830468749999999645e-01 -2.773437500000000208e-02 -8.681839096246202203e-02 4.196376119055100773e-01 1.932215360109406532e+01 1.474098938845255446e+01 1.170719143611158482e-02
5.903125000000000178e-01 -2.851562499999999931e-02 -8.472415057465543242e-02 4.112910747153586399e-01 1.940383097566324011e+01 1.472621909371649984e+01 1.183462608423512148e-02
5.959375000000000089e-01 -2.757812500000000194e-02 -8.347710126149765486e-02 4.222444379057055386e-01 1.935503073630962589e+01 1.477450160314899819e+01 1.168358289490140610e-02
5.985937500000000355e-01 -2.867187499999999944e-02 -8.351595525342148107e-02 4.111960701762118475e-01 1.931921901772756200e+01 1.475486810797050197e+01 1.176092177688479491e-02
6.026562500000000044e-01 -3.093749999999999972e-02 -8.681864016113483018e-02 4.152024017685995716e-01 1.939958990003546191e+01 1.480361940824784384e+01 1.185780410623200193e-02
6.210937500000000000e-01 -3.218750000000000083e-02 -8.379626743036938663e-02 4.027343481814327220e-01 1.928374791272404565e+01 1.469694931284783479e+01 1.180873166201779935e-02
6.328125000000000000e-01 -3.007812500000000069e-02 -8.429841649022495886e-02 4.072430242450852944e-01 1.930409786549476792e+01 1.473069810835930227e+01 1.172179602659984173e-02
6.398437500000000444e-01 -3.203124999999999722e-02 -8.583920596108018941e-02 4.024077024766370414e-01 1.935846921238314877e+01 1.472854477728212963e+01 1.171695606838912482e-02
