# I20180835 #236 CV with XRD
# Potential / V, Current Density / mA/cm^2, Strain ip / %, Strain oop / %, d ip / nm, d oop / nm, Intensity (area ip)
3.588281249999999978e-01 -2.953125000000000194e-02 -1.324382941414903314e-01 3.947971514985493258e-01 1.952337192685079970e+01 1.465853849630578765e+01 1.059608617707034385e-02
3.678124999999999867e-01 -2.968750000000000208e-02 -1.350364710005935720e-01 3.966317884024350704e-01 1.940456711892171882e+01 1.470153365067619688e+01 1.072795983982548391e-02
3.659375000000000266e-01 -3.085937500000000139e-02 -1.356138870161838206e-01 3.892692985820733753e-01 1.955527298860508267e+01 1.469643129110692392e+01 1.088449988179928871e-02
3.750781249999999845e-01 -3.328124999999999833e-02 -1.389394252878983771e-01 3.956288216166559124e-01 1.943577975736562635e+01 1.466145195010758329e+01 1.084449779543761316e-02
3.769531250000000000e-01 -2.945312500000000014e-02 -1.359695929560533756e-01 3.934254401101844323e-01 1.943244721347947745e+01 1.470757937605895549e+01 1.078460100274596274e-02
3.947656250000000089e-01 -3.210937500000000250e-02 -1.394786498461919599e-01 3.861164668860883609e-01 1.942763223440799436e+01 1.465526328326245853e+01 1.071005614362268744e-02
3.996093749999999889e-01 -3.265624999999999778e-02 -1.400837099556406784e-01 3.908409316017102952e-01 1.946545418056410170e+01 1.473346665438407044e+01 1.073943243138742940e-02
4.064062500000000244e-01 -3.296874999999999806e-02 -1.368899814741975085e-01 3.906699389873535821e-01 1.935237942381397147e+01 1.453420843469398882e+01 1.081523527925297261e-02
4.199999999999999845e-01 -3.359374999999999861e-02 -1.377334120167938991e-01 3.839471677022032736e-01 1.957941403910291811e+01 1.466719850575747230e+01 1.064463297610556552e-02
4.253906250000000222e-01 -3.492187499999999806e-02 -1.394688862562887266e-01 3.854323903201173351e-01 1.934869913902931771e+01 1.469549529046323499e+01 1.088621102670505290e-02
4.342187499999999867e-01 -3.445312500000000111e-02 -1.379191780208177676e-01 3.810688830511388403e-01 1.942829172089981782e+01 1.468783436435599832e+01 1.069591897666647730e-02
4.389843749999999822e-01 -3.367187500000000389e-02 -1.370261732831945523e-01 3.801545857991417421e-01 1.943974279476881861e+01 1.466384186806439693e+01 1.091423257139507129e-02
4.441406250000000111e-01 -3.695312500000000333e-02 -1.401845639478094263e-01 3.804343204506510645e-01 1.945324548552783739e+01 1.465409776360237615e+01 1.083780108889439986e-02
4.557031249999999867e-01 -3.937500000000000028e-02 -1.423010365885213346e-01 3.782814604250228641e-01 1.938528253321852546e+01 1.462193365109538234e+01 1.078419504041999190e-02
4.599218750000000355e-01 -3.828125000000000278e-02 -1.393646602104725574e-01 3.749182415690777148e-01 1.926133097459005583e+01 1.458955060070973353e+01 1.063054044037451892e-02
4.696093749999999956e-01 -3.812499999999999917e-02 -1.428132129435155662e-01 3.749647215684603907e-01 1.937170167652562114e+01 1.466145095592408865e+01 1.057950594373931012e-02
4.735156249999999956e-01 -3.898437500000000167e-02 -1.422959796697598200e-01 3.686501886940085626e-01 1.937141222412579467e+01 1.464754623015688928e+01 1.046438681378922611e-02
